Trial,Cumulative Reward,Cumulative Regret
4439,17603.459034731648,152.54096526836008
4440,17607.73207967342,152.26792032658943
4441,17611.992834640216,152.00716535979328
4442,17617.755379701037,150.24462029897066
4443,17621.52517833728,150.47482166272536
4444,17626.542616084003,149.45738391600267
4445,17631.131080246392,148.8689197536135
4446,17634.278468894485,149.7215311055194
4447,17638.856505458643,149.14349454135996
4448,17644.64747144972,147.35252855028227
4449,17648.495006096633,147.5049939033687
4450,17652.215988884043,147.78401111595727
4451,17655.655827519913,148.34417248008697
4452,17660.042634704165,147.95736529583698
4453,17663.961953147107,148.03804685289475
4454,17669.271524571366,146.72847542863533
4455,17673.19048652194,146.80951347806052
4456,17677.28251493995,146.71748506004917
4457,17681.231325228862,146.7686747711378
4458,17684.757300085857,147.2426999141428
4459,17688.251360060876,147.7486399391226
4460,17691.47650164434,148.5234983556591
4461,17696.598104089157,147.40189591084393
4462,17701.96706365441,146.03293634558952
4463,17704.789676115124,147.21032388487515
4464,17709.62895294778,146.37104705221938
4465,17713.090049540508,146.90995045949168
4466,17716.944318236816,147.05568176318383
4467,17719.13035618227,148.86964381772998
4468,17722.829514964054,149.17048503594577
4469,17726.595675062843,149.40432493715718
4470,17731.483260808258,148.5167391917412
4471,17735.241911335892,148.75808866410722
4472,17739.019954318097,148.9800456819012
4473,17744.121553123015,147.8784468769818
4474,17747.558471635162,148.44152836483445
4475,17752.72524409461,147.27475590538614
4476,17757.105963658465,146.89403634153217
4477,17761.25154500963,146.74845499036797
4478,17765.904220890545,146.0957791094529
4479,17770.815123369215,145.18487663078272
4480,17775.298499150595,144.70150084940354
4481,17779.518577938506,144.481422061491
4482,17783.6530394675,144.34696053249883
4483,17787.93182449327,144.06817550672707
4484,17793.01398574107,142.98601425892622
4485,17797.04836565806,142.95163434193222
4486,17801.326846582175,142.67315341782006
4487,17804.56041040392,143.43958959607716
4488,17809.378849737477,142.6211502625197
4489,17813.935654802546,142.06434519745198
4490,17817.359159438955,142.64084056104332
4491,17820.604977414223,143.3950225857766
4492,17825.818376349358,142.18162365064302
4493,17830.56157336546,141.43842663454214
4494,17835.47539806813,140.5246019318715
4495,17838.898945368117,141.10105463188486
4496,17843.517799248762,140.48220075123842
4497,17846.99855395922,141.00144604078244
4498,17850.41480806524,141.58519193476064
4499,17856.092117381904,139.9078826180971
4500,17859.35164155514,140.64835844486407
4501,17862.504062560038,141.4959374399664
4502,17866.053248516026,141.94675148397874
4503,17871.4716363596,140.52836364040255
