Bandit,Reward,Algorithm
3,4.213975398451076,Epsilon-Greedy
3,4.468558751729978,Epsilon-Greedy
3,5.223739283760127,Epsilon-Greedy
3,3.7535183934634233,Epsilon-Greedy
3,4.4700423724093765,Epsilon-Greedy
3,2.6439139143257284,Epsilon-Greedy
3,4.353302274404678,Epsilon-Greedy
3,5.193365322362908,Epsilon-Greedy
3,4.682221047954618,Epsilon-Greedy
3,4.761241080124429,Epsilon-Greedy
3,5.764103450685326,Epsilon-Greedy
3,5.517658686482958,Epsilon-Greedy
3,3.0300339009392427,Epsilon-Greedy
3,4.217056438418975,Epsilon-Greedy
3,2.7455366781551795,Epsilon-Greedy
3,4.132256383329216,Epsilon-Greedy
3,5.947587450425219,Epsilon-Greedy
3,2.0661872762558895,Epsilon-Greedy
3,4.221203368117247,Epsilon-Greedy
3,3.1337659238915583,Epsilon-Greedy
3,3.792380035685108,Epsilon-Greedy
3,3.944260610292999,Epsilon-Greedy
3,4.859434362636964,Epsilon-Greedy
3,4.462492741493786,Epsilon-Greedy
3,3.784755770574574,Epsilon-Greedy
3,4.718259595451389,Epsilon-Greedy
3,2.747735525096624,Epsilon-Greedy
3,3.5814663430100597,Epsilon-Greedy
3,5.274787542139456,Epsilon-Greedy
3,3.2872143344733957,Epsilon-Greedy
3,2.9225034142924953,Epsilon-Greedy
3,5.3543720223506455,Epsilon-Greedy
3,5.107018200313224,Epsilon-Greedy
3,3.538306555030844,Epsilon-Greedy
3,2.789785838058876,Epsilon-Greedy
3,2.39374928589452,Epsilon-Greedy
3,4.326462912923387,Epsilon-Greedy
3,4.693639172597862,Epsilon-Greedy
3,2.7924531102389887,Epsilon-Greedy
3,5.1778568256757085,Epsilon-Greedy
3,4.297636503340045,Epsilon-Greedy
3,6.17663600871577,Epsilon-Greedy
3,4.438091445118526,Epsilon-Greedy
3,1.1313208446069494,Epsilon-Greedy
3,4.12039675131892,Epsilon-Greedy
3,5.180999676516978,Epsilon-Greedy
3,3.600451230231846,Epsilon-Greedy
3,3.3314715399107726,Epsilon-Greedy
3,5.043348026956037,Epsilon-Greedy
3,5.7673613720811705,Epsilon-Greedy
3,4.551298869104771,Epsilon-Greedy
3,3.7118230552784017,Epsilon-Greedy
3,5.057696182605173,Epsilon-Greedy
3,4.621974743600786,Epsilon-Greedy
3,3.497317657493995,Epsilon-Greedy
3,3.1911283783156055,Epsilon-Greedy
3,4.767736549234988,Epsilon-Greedy
3,4.712748091453273,Epsilon-Greedy
3,4.552377168970636,Epsilon-Greedy
3,2.198989160013859,Epsilon-Greedy
3,4.269408037064089,Epsilon-Greedy
3,4.838361817430347,Epsilon-Greedy
3,2.0971827499787867,Epsilon-Greedy
3,3.9898268113940807,Epsilon-Greedy
3,3.4392805508368305,Epsilon-Greedy
3,3.5941844428404486,Epsilon-Greedy
3,5.105065994072731,Epsilon-Greedy
3,2.845349555582275,Epsilon-Greedy
3,4.293382193596643,Epsilon-Greedy
3,3.0401305985629783,Epsilon-Greedy
3,5.165678374449601,Epsilon-Greedy
3,4.739115389892034,Epsilon-Greedy
3,2.986326684059956,Epsilon-Greedy
3,3.8358704769932936,Epsilon-Greedy
3,6.465650996579451,Epsilon-Greedy
3,5.6081999611004845,Epsilon-Greedy
3,5.819030195253994,Epsilon-Greedy
3,3.642831246535911,Epsilon-Greedy
3,4.903291489830183,Epsilon-Greedy
3,2.8014197011342503,Epsilon-Greedy
3,2.811659785674868,Epsilon-Greedy
3,1.5687921639498876,Epsilon-Greedy
3,3.6665963683106186,Epsilon-Greedy
3,4.3072167498215235,Epsilon-Greedy
3,4.378435113505389,Epsilon-Greedy
3,3.657186191528343,Epsilon-Greedy
3,3.125413924847223,Epsilon-Greedy
3,3.038531331516476,Epsilon-Greedy
3,2.7694137943315726,Epsilon-Greedy
3,2.7447166427204643,Epsilon-Greedy
3,3.815104798160367,Epsilon-Greedy
3,3.951310862643544,Epsilon-Greedy
3,3.3722207756522256,Epsilon-Greedy
3,4.331899534807562,Epsilon-Greedy
3,3.657799094138305,Epsilon-Greedy
3,3.868801105232815,Epsilon-Greedy
3,2.98207804998223,Epsilon-Greedy
3,4.653577874296053,Epsilon-Greedy
3,2.823933939160609,Epsilon-Greedy
3,2.572075781155308,Epsilon-Greedy
3,4.106088416142187,Epsilon-Greedy
3,5.099493327822717,Epsilon-Greedy
3,4.044711056617288,Epsilon-Greedy
3,5.0301152687966315,Epsilon-Greedy
3,4.5459730836266985,Epsilon-Greedy
3,3.0625381404421708,Epsilon-Greedy
3,3.3226771117968785,Epsilon-Greedy
3,5.1535049456792095,Epsilon-Greedy
3,3.110576493957116,Epsilon-Greedy
3,3.8824589995587173,Epsilon-Greedy
3,3.1762390622062173,Epsilon-Greedy
3,5.008735004858449,Epsilon-Greedy
3,4.578615566239659,Epsilon-Greedy
3,5.10991878943486,Epsilon-Greedy
3,5.064483109247859,Epsilon-Greedy
3,3.7209067054818354,Epsilon-Greedy
3,3.041201458250767,Epsilon-Greedy
3,4.94903664776443,Epsilon-Greedy
3,5.17104974034446,Epsilon-Greedy
3,3.844228958910828,Epsilon-Greedy
3,3.1741626535704035,Epsilon-Greedy
3,3.484107507949278,Epsilon-Greedy
3,3.163832173291446,Epsilon-Greedy
3,2.9803242794829474,Epsilon-Greedy
3,4.836335087973781,Epsilon-Greedy
3,5.848551747079682,Epsilon-Greedy
3,4.449694320230099,Epsilon-Greedy
3,1.8948711637060853,Epsilon-Greedy
3,5.313014950113425,Epsilon-Greedy
3,3.4768097717490476,Epsilon-Greedy
3,4.838717079510744,Epsilon-Greedy
3,3.6458004736647323,Epsilon-Greedy
3,3.570433869086645,Epsilon-Greedy
3,3.389243697243953,Epsilon-Greedy
3,5.855863483454768,Epsilon-Greedy
3,3.1874048681491374,Epsilon-Greedy
3,4.433403438646825,Epsilon-Greedy
3,2.859262784036131,Epsilon-Greedy
3,3.564798891909404,Epsilon-Greedy
3,4.882093163774839,Epsilon-Greedy
3,2.4038652073383053,Epsilon-Greedy
3,3.5771069163857225,Epsilon-Greedy
3,5.024575146229184,Epsilon-Greedy
3,3.942010012334183,Epsilon-Greedy
3,4.206384265003737,Epsilon-Greedy
3,4.275242773200294,Epsilon-Greedy
3,6.2780549175852265,Epsilon-Greedy
3,3.4291079859579723,Epsilon-Greedy
3,3.599854487728523,Epsilon-Greedy
3,3.659300372068673,Epsilon-Greedy
3,4.57398549527762,Epsilon-Greedy
3,4.419853040227587,Epsilon-Greedy
3,3.7230625266301614,Epsilon-Greedy
3,2.4732175785002215,Epsilon-Greedy
3,3.6231219855602443,Epsilon-Greedy
3,4.838520968939075,Epsilon-Greedy
3,2.819360258602565,Epsilon-Greedy
3,4.181174561302982,Epsilon-Greedy
3,4.078876151089906,Epsilon-Greedy
3,4.049536486511003,Epsilon-Greedy
3,3.9071258698334534,Epsilon-Greedy
3,6.169431157637929,Epsilon-Greedy
3,4.907161130306115,Epsilon-Greedy
3,2.8400820126609543,Epsilon-Greedy
3,3.41690917188015,Epsilon-Greedy
3,4.547256280132748,Epsilon-Greedy
3,4.695380378923403,Epsilon-Greedy
3,2.5944320844608724,Epsilon-Greedy
3,2.700134561375343,Epsilon-Greedy
3,2.91555353877577,Epsilon-Greedy
3,3.05779801354071,Epsilon-Greedy
3,4.454728688079435,Epsilon-Greedy
3,4.614103925061312,Epsilon-Greedy
3,5.987732218561292,Epsilon-Greedy
3,3.374920908510167,Epsilon-Greedy
3,5.523127468093832,Epsilon-Greedy
3,4.962902071216388,Epsilon-Greedy
3,2.6332573147014893,Epsilon-Greedy
3,4.548628543821347,Epsilon-Greedy
3,2.8342962470435995,Epsilon-Greedy
3,4.217458028372388,Epsilon-Greedy
3,2.5856305292875748,Epsilon-Greedy
3,4.6422863105832,Epsilon-Greedy
3,5.8285156163662375,Epsilon-Greedy
3,3.4907962979032257,Epsilon-Greedy
3,3.029832036333513,Epsilon-Greedy
3,2.756594053499226,Epsilon-Greedy
3,3.0145279089669152,Epsilon-Greedy
3,4.49727549467768,Epsilon-Greedy
3,3.1864264281977532,Epsilon-Greedy
3,2.701269329626277,Epsilon-Greedy
3,3.5359491070163385,Epsilon-Greedy
3,3.954098233028392,Epsilon-Greedy
3,3.4528988072069753,Epsilon-Greedy
3,4.355166147516329,Epsilon-Greedy
3,5.117306968256614,Epsilon-Greedy
3,3.432637686907322,Epsilon-Greedy
3,4.605368855088499,Epsilon-Greedy
3,3.564576810134209,Epsilon-Greedy
3,5.999825845462392,Epsilon-Greedy
3,4.74317178251335,Epsilon-Greedy
3,5.455975853287014,Epsilon-Greedy
3,5.432827443810806,Epsilon-Greedy
3,3.002189161586986,Epsilon-Greedy
3,5.924656865555226,Epsilon-Greedy
3,4.550324484068992,Epsilon-Greedy
3,4.151352887084616,Epsilon-Greedy
3,2.9698552027248457,Epsilon-Greedy
3,3.3796731870468864,Epsilon-Greedy
3,3.1966653151785187,Epsilon-Greedy
3,4.952250568929043,Epsilon-Greedy
3,3.034844028501006,Epsilon-Greedy
3,2.176513061185329,Epsilon-Greedy
3,1.717360652830639,Epsilon-Greedy
3,3.7084633078875715,Epsilon-Greedy
3,3.713092083980477,Epsilon-Greedy
3,2.83663896732864,Epsilon-Greedy
3,4.009647935886472,Epsilon-Greedy
3,3.6251913699809637,Epsilon-Greedy
3,6.046911402039177,Epsilon-Greedy
3,4.843059803744759,Epsilon-Greedy
3,4.6552182983596415,Epsilon-Greedy
3,4.188880011325037,Epsilon-Greedy
3,3.6967334363114386,Epsilon-Greedy
3,2.945371008486286,Epsilon-Greedy
3,2.696565462858824,Epsilon-Greedy
3,3.474606726320014,Epsilon-Greedy
3,4.549039525266593,Epsilon-Greedy
3,4.128870061658834,Epsilon-Greedy
3,5.964989053882138,Epsilon-Greedy
3,5.539160439840485,Epsilon-Greedy
3,3.0598411813852002,Epsilon-Greedy
3,2.841877074430596,Epsilon-Greedy
3,2.4028512414119243,Epsilon-Greedy
3,4.473914801222734,Epsilon-Greedy
3,2.3147182211669737,Epsilon-Greedy
3,4.572556969881887,Epsilon-Greedy
3,2.6754375773698595,Epsilon-Greedy
3,1.7660170983744967,Epsilon-Greedy
3,4.699610431499646,Epsilon-Greedy
3,3.4714491717540144,Epsilon-Greedy
3,5.231372088618596,Epsilon-Greedy
3,4.049087763991539,Epsilon-Greedy
3,4.874142215128195,Epsilon-Greedy
3,5.517216097604864,Epsilon-Greedy
3,3.5103686907883684,Epsilon-Greedy
3,4.7757384257521185,Epsilon-Greedy
3,2.563789796849277,Epsilon-Greedy
3,4.832181171024081,Epsilon-Greedy
3,4.51829402756209,Epsilon-Greedy
3,4.408532282904154,Epsilon-Greedy
3,6.104751335322898,Epsilon-Greedy
3,6.017649732268472,Epsilon-Greedy
3,4.309563441077421,Epsilon-Greedy
3,3.3529972604756573,Epsilon-Greedy
3,4.630515516420658,Epsilon-Greedy
3,3.571824971945028,Epsilon-Greedy
3,3.904655689847353,Epsilon-Greedy
3,4.871902765960954,Epsilon-Greedy
3,2.4622201460110222,Epsilon-Greedy
3,4.319298004940709,Epsilon-Greedy
3,3.8103682872347497,Epsilon-Greedy
3,2.9097934935034306,Epsilon-Greedy
3,4.775867647625391,Epsilon-Greedy
3,4.00185629744381,Epsilon-Greedy
3,3.2987507604612527,Epsilon-Greedy
3,5.239145502037587,Epsilon-Greedy
3,5.045373106255574,Epsilon-Greedy
3,4.461900366487899,Epsilon-Greedy
3,4.339148749567795,Epsilon-Greedy
3,3.081216801257987,Epsilon-Greedy
3,4.499405859780401,Epsilon-Greedy
3,2.9026801588497495,Epsilon-Greedy
3,4.1098581155781355,Epsilon-Greedy
3,3.725270757046456,Epsilon-Greedy
3,3.0048975018183066,Epsilon-Greedy
3,3.0267335601572123,Epsilon-Greedy
3,4.8506560511551,Epsilon-Greedy
3,4.557468595405509,Epsilon-Greedy
3,3.544443382342469,Epsilon-Greedy
3,3.214898843772006,Epsilon-Greedy
3,6.516329475219778,Epsilon-Greedy
3,2.653922214159257,Epsilon-Greedy
3,3.6571441924210086,Epsilon-Greedy
3,3.8146360692030066,Epsilon-Greedy
3,5.839782556497495,Epsilon-Greedy
3,5.006813482069241,Epsilon-Greedy
3,4.645658149068526,Epsilon-Greedy
3,5.540583283216445,Epsilon-Greedy
3,1.473864683189114,Epsilon-Greedy
3,3.3131718238813734,Epsilon-Greedy
3,5.305363906803211,Epsilon-Greedy
3,1.6003668743017627,Epsilon-Greedy
3,3.7900162512774576,Epsilon-Greedy
3,2.6140754753434337,Epsilon-Greedy
3,4.8656814426547825,Epsilon-Greedy
3,3.9861637945973016,Epsilon-Greedy
3,4.9394586920725105,Epsilon-Greedy
3,3.491151817777724,Epsilon-Greedy
3,3.0543148361509505,Epsilon-Greedy
3,2.2522700652272416,Epsilon-Greedy
3,3.9272940830669034,Epsilon-Greedy
3,3.11036345255891,Epsilon-Greedy
3,3.81794687601757,Epsilon-Greedy
3,4.461153693127774,Epsilon-Greedy
3,4.4177755478986835,Epsilon-Greedy
3,4.378684788222309,Epsilon-Greedy
3,4.775664542221085,Epsilon-Greedy
3,4.9824830913354585,Epsilon-Greedy
3,4.532804668476503,Epsilon-Greedy
3,4.982340642046088,Epsilon-Greedy
3,5.16474030454445,Epsilon-Greedy
3,5.292748304732066,Epsilon-Greedy
3,2.123049231495534,Epsilon-Greedy
3,3.203477382330693,Epsilon-Greedy
3,2.23630041057446,Epsilon-Greedy
3,4.121507254730918,Epsilon-Greedy
3,3.4875974665637908,Epsilon-Greedy
3,4.447707447114088,Epsilon-Greedy
3,4.055718496406081,Epsilon-Greedy
3,2.5462969422555233,Epsilon-Greedy
3,4.395164900794089,Epsilon-Greedy
3,4.2698063619262445,Epsilon-Greedy
3,5.445430164557907,Epsilon-Greedy
3,4.121862525000398,Epsilon-Greedy
3,3.8599707887519537,Epsilon-Greedy
3,3.7513828932091657,Epsilon-Greedy
3,3.9823092674860345,Epsilon-Greedy
3,3.664016254126699,Epsilon-Greedy
3,3.8637513597316846,Epsilon-Greedy
3,4.517835251143556,Epsilon-Greedy
3,3.8403516584852277,Epsilon-Greedy
3,3.875357508113625,Epsilon-Greedy
3,4.2714671396182675,Epsilon-Greedy
3,3.9017429218270756,Epsilon-Greedy
3,5.404593849761042,Epsilon-Greedy
3,2.733696136623624,Epsilon-Greedy
3,4.937539375189522,Epsilon-Greedy
3,3.0902768908173597,Epsilon-Greedy
3,3.5263482138437814,Epsilon-Greedy
3,4.201828551877269,Epsilon-Greedy
3,4.538708456007095,Epsilon-Greedy
3,3.5393379990602583,Epsilon-Greedy
3,4.33641411831474,Epsilon-Greedy
3,3.662935803693884,Epsilon-Greedy
3,3.3836055975383377,Epsilon-Greedy
3,3.844045547746992,Epsilon-Greedy
3,4.227235902613716,Epsilon-Greedy
3,4.388195920065002,Epsilon-Greedy
3,2.884256469245843,Epsilon-Greedy
3,5.739534545543054,Epsilon-Greedy
3,3.855427371133132,Epsilon-Greedy
3,3.5038052436131215,Epsilon-Greedy
3,2.765742745022232,Epsilon-Greedy
3,6.448597661487797,Epsilon-Greedy
3,3.6156243703761692,Epsilon-Greedy
3,5.402525283306266,Epsilon-Greedy
3,5.935187612361307,Epsilon-Greedy
3,4.288786733204357,Epsilon-Greedy
3,3.40813170657525,Epsilon-Greedy
3,3.3871318366964447,Epsilon-Greedy
3,3.763749756730679,Epsilon-Greedy
3,2.2996015350749626,Epsilon-Greedy
3,5.624407484374111,Epsilon-Greedy
3,3.9075501889323934,Epsilon-Greedy
3,4.530398235804456,Epsilon-Greedy
3,5.703723859067509,Epsilon-Greedy
3,4.183041220402352,Epsilon-Greedy
3,4.646496144802318,Epsilon-Greedy
3,4.2350551163193755,Epsilon-Greedy
3,4.241904917497226,Epsilon-Greedy
3,5.190226753282607,Epsilon-Greedy
3,5.012384536456974,Epsilon-Greedy
3,3.7950486443888094,Epsilon-Greedy
3,3.2950401626894976,Epsilon-Greedy
3,4.233299232460554,Epsilon-Greedy
3,3.346866207238437,Epsilon-Greedy
3,4.924289017150107,Epsilon-Greedy
3,2.67376114208972,Epsilon-Greedy
3,3.2139104206901092,Epsilon-Greedy
3,3.427516184667348,Epsilon-Greedy
3,3.3001079885697435,Epsilon-Greedy
3,4.473738753029598,Epsilon-Greedy
3,4.511260568054756,Epsilon-Greedy
3,3.1053805027201373,Epsilon-Greedy
3,4.9209167815035,Epsilon-Greedy
3,5.4712982547098745,Epsilon-Greedy
3,5.001975032393418,Epsilon-Greedy
3,3.9958787540932645,Epsilon-Greedy
3,2.930197934606073,Epsilon-Greedy
3,3.2461249510038988,Epsilon-Greedy
3,3.821199770700994,Epsilon-Greedy
3,4.409767549802218,Epsilon-Greedy
3,4.351041994892564,Epsilon-Greedy
3,3.003507437681703,Epsilon-Greedy
3,4.003378417821919,Epsilon-Greedy
3,4.378403995535559,Epsilon-Greedy
3,4.924979887929199,Epsilon-Greedy
3,2.7304695009421653,Epsilon-Greedy
3,5.6244482287334,Epsilon-Greedy
3,5.034161037899109,Epsilon-Greedy
3,2.268151318867562,Epsilon-Greedy
3,5.956366677963603,Epsilon-Greedy
3,3.915396189878558,Epsilon-Greedy
3,4.488396613762603,Epsilon-Greedy
3,1.5867261980293974,Epsilon-Greedy
3,5.1405179056242885,Epsilon-Greedy
3,3.4473790184304005,Epsilon-Greedy
3,1.8112994737987087,Epsilon-Greedy
3,2.8813549798162565,Epsilon-Greedy
3,5.453079588844373,Epsilon-Greedy
3,4.074894013755368,Epsilon-Greedy
3,3.3526980354231184,Epsilon-Greedy
3,3.9562873334108932,Epsilon-Greedy
3,4.2680404745489655,Epsilon-Greedy
3,3.150460178780054,Epsilon-Greedy
3,3.1664332328936844,Epsilon-Greedy
3,1.2967784627968397,Epsilon-Greedy
3,4.081021511935968,Epsilon-Greedy
3,4.816425277842561,Epsilon-Greedy
3,4.46373557135436,Epsilon-Greedy
3,2.7300276170729014,Epsilon-Greedy
3,3.8863991593718463,Epsilon-Greedy
3,4.68337382198551,Epsilon-Greedy
3,1.5192367545663061,Epsilon-Greedy
3,2.3666090345640614,Epsilon-Greedy
3,2.863173669257146,Epsilon-Greedy
3,3.379844920122577,Epsilon-Greedy
3,1.9415344257563278,Epsilon-Greedy
3,5.595690625942467,Epsilon-Greedy
3,4.009334152527671,Epsilon-Greedy
3,3.836148122163366,Epsilon-Greedy
3,3.3291286602957775,Epsilon-Greedy
3,3.2052860406426698,Epsilon-Greedy
3,3.454702858025861,Epsilon-Greedy
3,4.367736690078966,Epsilon-Greedy
3,2.536163670485829,Epsilon-Greedy
3,5.251846582493472,Epsilon-Greedy
3,4.951399105811172,Epsilon-Greedy
3,2.2556004941628522,Epsilon-Greedy
3,4.022720737440542,Epsilon-Greedy
3,3.9322267445829597,Epsilon-Greedy
3,4.676788797683046,Epsilon-Greedy
3,3.931529078525198,Epsilon-Greedy
3,3.8814767459201773,Epsilon-Greedy
3,3.339308768882798,Epsilon-Greedy
3,4.381490488560122,Epsilon-Greedy
3,3.67003153722485,Epsilon-Greedy
3,2.563879060379446,Epsilon-Greedy
3,3.7134551754394116,Epsilon-Greedy
3,3.4805094859650842,Epsilon-Greedy
3,4.817792575388346,Epsilon-Greedy
3,3.6603036068368042,Epsilon-Greedy
3,4.026531042653223,Epsilon-Greedy
3,5.675850479099666,Epsilon-Greedy
3,5.241022825267578,Epsilon-Greedy
3,3.945025240413303,Epsilon-Greedy
3,4.47376386205163,Epsilon-Greedy
3,4.043049207820253,Epsilon-Greedy
3,4.2102137519874905,Epsilon-Greedy
3,3.895643543073713,Epsilon-Greedy
3,1.750259336234968,Epsilon-Greedy
3,2.815580281039912,Epsilon-Greedy
3,2.9892099807280506,Epsilon-Greedy
3,5.000709137076704,Epsilon-Greedy
3,4.23769444063214,Epsilon-Greedy
3,4.001196741451567,Epsilon-Greedy
3,3.0110407779536734,Epsilon-Greedy
3,2.036484545391745,Epsilon-Greedy
3,3.9400161566783884,Epsilon-Greedy
3,4.300768273037672,Epsilon-Greedy
3,3.9461079818866507,Epsilon-Greedy
3,3.835705925320024,Epsilon-Greedy
3,4.800802509439928,Epsilon-Greedy
3,3.145384752829269,Epsilon-Greedy
3,5.604728870790179,Epsilon-Greedy
3,3.0543857156902687,Epsilon-Greedy
3,4.130912990657519,Epsilon-Greedy
3,2.7372831976787158,Epsilon-Greedy
3,5.815590260978639,Epsilon-Greedy
3,5.577069364172576,Epsilon-Greedy
3,5.334776845851382,Epsilon-Greedy
3,3.679692042552606,Epsilon-Greedy
3,3.723436826266152,Epsilon-Greedy
3,1.8540599919636742,Epsilon-Greedy
