Trial,Cumulative Reward,Cumulative Regret
2656,10352.35364655949,271.6463534405026
2657,10356.855411784412,271.1445882155806
2658,10360.48135300485,271.51864699514255
2659,10365.447622668467,270.55237733152535
2660,10369.43438549464,270.5656145053519
2661,10374.18850050437,269.81149949562206
2662,10378.171369155189,269.8286308448039
2663,10381.374220023408,270.6257799765845
2664,10386.09445426103,269.90554573896287
2665,10388.833940059425,271.1660599405676
2666,10392.137588210207,271.86241178978565
2667,10396.230898588125,271.76910141186823
2668,10401.226695208794,270.7733047911991
2669,10405.630759381536,270.369240618456
2670,10408.842163275545,271.15783672444627
2671,10412.688500591416,271.3114994085754
2672,10417.82684438984,270.17315561015164
2673,10421.377528103954,270.62247189603636
2674,10425.766159154115,270.23384084587553
2675,10429.607210730373,270.3927892696164
2676,10432.973855189033,271.02614481095577
2677,10437.361375191476,270.6386248085128
2678,10440.049412309592,271.9505876903976
2679,10445.161955804479,270.83804419551143
2680,10450.34941392564,269.6505860743499
2681,10454.115286515365,269.8847134846244
2682,10456.549230473018,271.4507695269725
2683,10460.197379796444,271.8026202035463
2684,10463.391798723631,272.6082012763589
2685,10467.104118246149,272.89588175384165
2686,10470.437281595954,273.5627184040369
2687,10474.209107039587,273.7908929604033
2688,10478.601780201208,273.3982197987829
2689,10484.2311293759,271.7688706240916
2690,10487.157626431072,272.8423735689189
2691,10490.5654077306,273.4345922693897
2692,10494.217240534306,273.782759465685
2693,10498.264463503378,273.73553649661363
2694,10501.120113171173,274.8798868288177
2695,10505.297387856783,274.7026121432089
2696,10510.007622439043,273.99237756094914
2697,10514.105422575924,273.89457742406904
2698,10518.248770434317,273.7512295656762
2699,10521.98824703829,274.0117529617025
2700,10526.765537793153,273.23446220684013
2701,10531.239057352355,272.7609426476375
2702,10537.65325271814,270.3467472818515
2703,10542.304571051323,269.69542894866834
2704,10546.930485835355,269.06951416463596
2705,10551.769624483626,268.23037551636594
2706,10557.023612523313,266.97638747667935
2707,10560.11991862241,267.8800813775832
2708,10562.962812460179,269.03718753981383
2709,10567.49268718671,268.50731281328177
2710,10572.299645496896,267.70035450309535
2711,10575.106999001682,268.89300099830984
2712,10580.251266252193,267.7487337477985
2713,10585.153389040795,266.84661095919586
2714,10588.529849789464,267.47015021052766
2715,10591.403616658241,268.59638334175054
2716,10595.666169857353,268.333830142638
2717,10600.236544381482,267.76345561851
2718,10602.588681405981,269.4113185940104
2719,10605.974756578593,270.02524342139856
2720,10610.364256142195,269.6357438577963
2721,10613.369706924059,270.6302930759316
2722,10618.440964051993,269.55903594799753
2723,10621.70929175631,270.29070824368085
2724,10625.672897351082,270.3271026489088
2725,10630.394174579782,269.6058254202094
2726,10633.99872041476,270.00127958523166
2727,10636.574958095074,271.4250419049173
2728,10641.02650796525,270.97349203474135
2729,10644.795219441467,271.204780558525
2730,10647.46506128207,272.5349387179216
2731,10650.598975289284,273.4010247107067
2732,10655.020237406194,272.97976259379635
2733,10660.318313097217,271.6816869027734
2734,10665.821719714975,270.17828028501617
2735,10671.431165206148,268.56883479384413
2736,10675.97332170174,268.02667829825225
2737,10679.118271566365,268.8817284336277
2738,10683.188133374379,268.8118666256142
2739,10688.375388823195,267.624611176797
2740,10692.608300559325,267.39169944066725
2741,10696.27827539901,267.72172460098056
2742,10700.751434709282,267.2485652907092
2743,10704.703922170718,267.29607782927206
2744,10709.499503461982,266.50049653800875
2745,10711.879284801065,268.12071519892635
2746,10715.089676329626,268.9103236703663
2747,10717.174469684107,270.82553031588606
2748,10722.396903967772,269.6030960322208
2749,10726.281415517753,269.71858448223975
2750,10730.35584728334,269.6441527166529
2751,10735.364507750763,268.6354922492297
2752,10738.04985054787,269.9501494521224
2753,10741.567912153265,270.43208784672726
2754,10745.494729589052,270.50527041093954
2755,10749.032023784917,270.96797621507534
2756,10753.569218829918,270.43078117007525
2757,10757.14034617394,270.85965382605485
2758,10759.807382497354,272.1926175026404
2759,10763.823742669256,272.1762573307389
2760,10768.218318122448,271.7816818775457
2761,10773.21681587478,270.7831841252133
2762,10778.534279847818,269.4657201521772
2763,10782.025964053584,269.97403594641014
2764,10786.405460936452,269.59453906354236
2765,10790.12573526676,269.8742647332341
2766,10794.220097756168,269.7799022438256
2767,10795.97574489452,272.0242551054725
2768,10798.786088424791,273.2139115752017
2769,10801.460526394227,274.5394736057653
2770,10806.220106064808,273.77989393518465
2771,10810.730121636037,273.26987836395494
2772,10814.047511869387,273.95248813060584
2773,10818.86963639027,273.13036360972194
2774,10821.439640762235,274.56035923775676
2775,10824.990061777353,275.0099382226394
2776,10828.05468042644,275.94531957355355
2777,10832.906723571423,275.0932764285702
2778,10837.049046746457,274.95095325353697
2779,10840.836099476794,275.16390052320037
2780,10845.991708546306,274.0082914536888
2781,10849.390403939704,274.6095960602899
2782,10853.650976463545,274.34902353644844
2783,10856.608410340314,275.3915896596798
2784,10859.339670159708,276.6603298402844
2785,10860.9241519495,279.0758480504923
2786,10865.758308457405,278.2416915425887
2787,10870.432330894606,277.56766910538755
2788,10875.515151812058,276.48484818793503
2789,10879.515468010834,276.48453198916053
2790,10883.264730014711,276.73526998528246
2791,10886.24400169234,277.75599830765333
2792,10889.47677290848,278.5232270915121
2793,10892.971644942987,279.02835505700415
2794,10897.186750717729,278.81324928226275
2795,10899.932590054823,280.0674099451681
2796,10903.14932896947,280.8506710305205
2797,10907.305234171048,280.6947658289431
2798,10910.305686965547,281.6943130344444
2799,10914.155674871734,281.8443251282565
2800,10918.314614398212,281.6853856017783
2801,10920.252354978267,283.74764502172275
2802,10924.375969895931,283.624030104058
2803,10928.95283695276,283.0471630472294
2804,10932.656558198256,283.34344180173366
2805,10937.228516633997,282.77148336599294
2806,10940.41936278095,283.5806372190384
2807,10944.21312871512,283.786871284869
2808,10948.486138045695,283.5138619542948
2809,10950.715054776932,285.28494522305823
2810,10954.628710152703,285.3712898472871
2811,10958.386297581355,285.61370241863546
2812,10964.41186551055,283.5881344894411
2813,10967.834750159838,284.1652498401524
2814,10971.849464200859,284.1505357991315
2815,10975.522563944927,284.47743605506395
2816,10978.941695555613,285.0583044443785
2817,10982.697042815524,285.30295718446877
2818,10986.308971593386,285.69102840660616
2819,10990.230759772203,285.7692402277891
2820,10993.18750239539,286.8124976046015
2821,10997.902035849364,286.0979641506294
2822,11000.92080511237,287.07919488762366
2823,11004.66652497647,287.333475023524
2824,11009.306232369796,286.6937676301982
2825,11010.858809399593,289.14119060040036
2826,11013.82916755848,290.17083244151274
2827,11017.045556582652,290.95444341734094
2828,11022.1232247286,289.8767752713928
2829,11026.97157498552,289.02842501447276
2830,11030.46526495967,289.53473504032235
2831,11034.31375271779,289.68624728220243
2832,11038.71321126791,289.28678873208247
2833,11043.064843346785,288.93515665320723
2834,11046.892806620806,289.1071933791856
2835,11051.475820967957,288.5241790320356
2836,11056.867357950277,287.13264204971415
2837,11061.542095696395,286.4579043035968
2838,11064.495308447842,287.50469155214967
2839,11068.747164484636,287.25283551535637
2840,11072.384735007565,287.61526499242797
2841,11076.425342087861,287.5746579121316
2842,11080.88432103853,287.11567896146374
2843,11082.253019280837,289.7469807191557
2844,11086.362685341343,289.6373146586499
2845,11091.126091014323,288.8739089856703
2846,11092.781378077196,291.21862192279696
2847,11096.779653635842,291.22034636415054
2848,11099.564132161593,292.4358678384002
2849,11103.42575816812,292.57424183187356
2850,11108.584575580058,291.41542441993505
2851,11112.431159730771,291.5688402692214
2852,11116.52933781587,291.4706621841238
2853,11120.077987721666,291.9220122783274
2854,11124.645889569427,291.3541104305669
2855,11129.413530369013,290.58646963098084
2856,11134.492583821531,289.50741617846194
2857,11138.550958623864,289.44904137612957
2858,11141.30136974853,290.69863025146344
2859,11143.885379148269,292.1146208517243
2860,11146.725770464467,293.274229535526
2861,11151.174903930674,292.8250960693182
2862,11154.690987596388,293.30901240360396
2863,11158.552603793814,293.44739620617827
2864,11164.083396457618,291.91660354237416
2865,11168.978763183175,291.02123681681763
2866,11172.998510465108,291.00148953488446
2867,11177.34251076198,290.65748923801215
2868,11181.775066441529,290.22493355846296
2869,11186.376750938829,289.62324906116305
2870,11188.59023773229,291.4097622677037
2871,11191.33813688581,292.6618631141829
2872,11196.384626245375,291.61537375461745
2873,11200.299939743214,291.70006025677793
2874,11205.4738198583,290.52618014169195
2875,11209.270212746444,290.7297872535489
2876,11214.498611360283,289.5013886397106
2877,11219.256202138293,288.74379786170033
2878,11224.327475831416,287.672524168577
2879,11226.210548509147,289.78945149084564
2880,11231.070054833179,288.929945166813
2881,11234.16150206358,289.8384979364116
2882,11239.08067829638,288.91932170361196
2883,11243.032910708125,288.9670892918651
2884,11247.024993435607,288.9750065643829
2885,11252.755008752998,287.24499124699213
2886,11256.263603474203,287.7363965257877
2887,11260.179240734733,287.8207592652575
2888,11265.203342786433,286.7966572135577
2889,11269.800368745817,286.1996312541751
2890,11272.794193726353,287.20580627363864
2891,11277.735680817605,286.264319182388
2892,11280.97533044142,287.02466955857216
2893,11287.274159548253,284.72584045173926
2894,11291.952555936217,284.0474440637743
2895,11296.983862465308,283.0161375346845
2896,11299.48334548338,284.5166545166112
2897,11304.6133553429,283.3866446570914
2898,11307.688257011301,284.31174298869036
2899,11312.263297036687,283.73670296330414
2900,11317.472338797957,282.5276612020325
2901,11321.541469459453,282.45853054053674
2902,11323.924744997212,284.0752550027776
2903,11326.994800160974,285.00519983901626
2904,11331.247699477468,284.75230052252203
